city,date,max_temp,min_temp,avg_temp,humidity,precipitation,year
Kolkata,2014-02-18,40.9,9.5,25.2,89.2,1.3,2014
Hyderabad,2014-02-18,29.6,6.8,18.2,60.8,38.2,2014
Pune,2014-02-18,45.0,13.4,29.2,76.9,48.6,2014
Ahmedabad,2014-02-18,25.4,5.4,15.4,97.3,31.4,2014
Delhi,2014-02-19,25.7,18.7,22.2,63.6,22.2,2014
Mumbai,2014-02-19,41.6,12.8,27.2,41.3,27.5,2014
Bangalore,2014-02-19,35.1,19.0,27.0,82.6,1.6,2014
Chennai,2014-02-19,45.0,7.4,26.2,93.9,24.9,2014
Kolkata,2014-02-19,30.2,7.9,19.1,78.0,36.0,2014
Hyderabad,2014-02-19,38.9,16.9,27.9,97.0,16.0,2014
Pune,2014-02-19,42.2,18.4,30.3,64.5,20.9,2014
Ahmedabad,2014-02-19,29.7,11.1,20.4,76.7,1.5,2014
Delhi,2014-02-20,33.8,19.5,26.7,75.0,30.5,2014
Mumbai,2014-02-20,32.3,22.7,27.5,45.0,31.2,2014
Bangalore,2014-02-20,26.3,11.4,18.9,62.4,34.2,2014
Chennai,2014-02-20,40.3,9.9,25.1,68.5,29.6,2014
Kolkata,2014-02-20,26.9,18.9,22.9,95.3,26.8,2014
Hyderabad,2014-02-20,29.9,8.3,19.1,80.9,28.7,2014
Pune,2014-02-20,33.2,16.0,24.6,99.1,12.6,2014
Ahmedabad,2014-02-20,44.3,15.8,30.0,58.7,46.4,2014
Delhi,2014-02-21,44.5,14.1,29.3,49.6,5.6,2014
Mumbai,2014-02-21,37.3,18.3,27.8,50.6,35.3,2014
Bangalore,2014-02-21,25.6,10.5,18.1,62.3,1.2,2014
Chennai,2014-02-21,25.1,19.2,22.2,78.8,7.9,2014
Kolkata,2014-02-21,27.5,21.0,24.3,67.8,0.6,2014
Hyderabad,2014-02-21,44.9,14.3,29.6,93.5,46.7,2014
Pune,2014-02-21,41.5,13.7,27.6,47.2,36.0,2014
Ahmedabad,2014-02-21,28.2,12.6,20.4,87.8,9.6,2014
Delhi,2014-02-22,25.2,5.2,15.2,41.7,36.8,2014
Mumbai,2014-02-22,29.9,11.3,20.6,78.5,16.5,2014
Bangalore,2014-02-22,25.3,17.8,21.5,63.0,4.7,2014
Chennai,2014-02-22,33.7,17.2,25.5,64.2,16.6,2014
Kolkata,2014-02-22,43.4,19.7,31.6,99.8,48.3,2014
Hyderabad,2014-02-22,43.6,24.6,34.1,84.2,31.6,2014
Pune,2014-02-22,35.1,11.1,23.1,75.9,26.0,2014
Ahmedabad,2014-02-22,36.7,22.1,29.4,97.2,18.7,2014
Delhi,2014-02-23,32.1,5.1,18.6,90.8,23.5,2014
Mumbai,2014-02-23,29.9,19.4,24.6,51.5,21.5,2014
Bangalore,2014-02-23,27.4,16.0,21.7,95.7,25.5,2014
Chennai,2014-02-23,28.9,8.8,18.8,81.2,18.8,2014
Kolkata,2014-02-23,28.7,8.5,18.6,94.1,17.3,2014
Hyderabad,2014-02-23,33.1,20.1,26.6,91.4,13.9,2014
Pune,2014-02-23,27.4,9.1,18.2,51.7,29.5,2014
Ahmedabad,2014-02-23,29.2,24.0,26.6,54.6,48.4,2014
Delhi,2014-02-24,30.3,20.5,25.4,66.8,20.6,2014
Mumbai,2014-02-24,32.5,9.4,20.9,42.5,8.5,2014
Bangalore,2014-02-24,32.2,5.5,18.9,95.2,39.2,2014
Chennai,2014-02-24,30.2,13.3,21.7,90.5,18.2,2014
Kolkata,2014-02-24,39.0,19.0,29.0,73.3,47.3,2014
Hyderabad,2014-02-24,42.2,23.9,33.1,84.7,6.5,2014
Pune,2014-02-24,40.4,9.6,25.0,65.4,41.7,2014
Ahmedabad,2014-02-24,25.4,15.1,20.2,61.4,36.5,2014
Delhi,2014-02-25,33.0,22.0,27.5,60.5,3.5,2014
Mumbai,2014-02-25,25.3,11.1,18.2,71.5,27.5,2014
Bangalore,2014-02-25,33.9,20.5,27.2,60.1,47.2,2014
Chennai,2014-02-25,43.9,7.7,25.8,49.6,37.6,2014
Kolkata,2014-02-25,30.7,16.0,23.4,52.2,13.0,2014
Hyderabad,2014-02-25,37.8,21.1,29.4,61.9,23.3,2014
Pune,2014-02-25,42.2,18.6,30.4,41.2,26.2,2014
Ahmedabad,2014-02-25,27.8,9.0,18.4,66.3,28.8,2014
Delhi,2014-02-26,35.7,14.2,25.0,96.1,33.8,2014
Mumbai,2014-02-26,37.7,5.5,21.6,96.4,6.8,2014
Bangalore,2014-02-26,41.8,7.9,24.9,62.0,41.2,2014
Chennai,2014-02-26,31.7,18.7,25.2,62.8,49.9,2014
Kolkata,2014-02-26,36.3,9.5,22.9,49.9,37.6,2014
Hyderabad,2014-02-26,33.6,21.6,27.6,89.4,12.0,2014
Pune,2014-02-26,39.1,16.9,28.0,85.4,4.6,2014
Ahmedabad,2014-02-26,36.4,22.4,29.4,59.1,14.7,2014
Delhi,2014-02-27,28.2,22.4,25.3,54.4,30.5,2014
Mumbai,2014-02-27,39.3,23.5,31.4,59.6,37.3,2014
Bangalore,2014-02-27,41.7,6.4,24.1,64.8,35.6,2014
Chennai,2014-02-27,36.2,17.1,26.7,77.1,29.1,2014
Kolkata,2014-02-27,37.1,5.3,21.2,57.4,13.9,2014
Hyderabad,2014-02-27,37.5,18.9,28.2,49.7,1.2,2014
Pune,2014-02-27,29.6,18.0,23.8,42.1,36.0,2014
Ahmedabad,2014-02-27,40.9,24.5,32.7,57.3,8.7,2014
Delhi,2014-02-28,36.7,6.3,21.5,40.7,30.5,2014
Mumbai,2014-02-28,38.8,17.7,28.3,85.7,17.7,2014
Bangalore,2014-02-28,36.6,10.3,23.4,54.3,17.7,2014
Chennai,2014-02-28,30.6,13.0,21.8,94.2,2.0,2014
Kolkata,2014-02-28,28.2,9.0,18.6,82.0,17.2,2014
Hyderabad,2014-02-28,40.8,21.9,31.3,47.3,25.7,2014
Pune,2014-02-28,26.0,21.1,23.5,71.0,16.4,2014
Ahmedabad,2014-02-28,31.8,13.4,22.6,51.9,19.1,2014
Delhi,2014-03-01,38.4,12.0,25.2,70.3,30.2,2014
Mumbai,2014-03-01,29.3,16.7,23.0,51.0,16.6,2014
Bangalore,2014-03-01,43.5,21.5,32.5,75.9,33.8,2014
Chennai,2014-03-01,44.7,9.6,27.2,79.3,12.1,2014
Kolkata,2014-03-01,43.2,11.6,27.4,62.0,26.9,2014
Hyderabad,2014-03-01,42.2,10.1,26.2,61.8,5.8,2014
Pune,2014-03-01,32.8,21.1,26.9,50.3,35.5,2014
Ahmedabad,2014-03-01,41.0,13.7,27.4,57.5,19.1,2014
Delhi,2014-03-02,26.2,18.7,22.4,58.5,14.9,2014
Mumbai,2014-03-02,39.1,19.6,29.3,45.6,25.0,2014
Bangalore,2014-03-02,44.7,6.0,25.4,85.1,34.3,2014
Chennai,2014-03-02,34.2,9.7,21.9,89.6,49.3,2014
Kolkata,2014-03-02,40.6,14.5,27.6,80.6,46.5,2014
Hyderabad,2014-03-02,43.1,17.7,30.4,47.1,3.8,2014
Pune,2014-03-02,37.7,16.4,27.0,49.0,47.9,2014
Ahmedabad,2014-03-02,27.8,24.6,26.2,77.9,17.9,2014
Delhi,2014-03-03,38.7,9.4,24.1,41.8,6.3,2014
Mumbai,2014-03-03,35.4,17.3,26.4,93.6,1.5,2014
Bangalore,2014-03-03,40.7,15.0,27.9,57.7,32.5,2014
Chennai,2014-03-03,40.9,13.5,27.2,80.9,46.4,2014
Kolkata,2014-03-03,37.3,24.3,30.8,85.0,16.8,2014
Hyderabad,2014-03-03,30.3,10.4,20.4,57.2,22.3,2014
Pune,2014-03-03,30.2,20.9,25.6,54.6,23.3,2014
Ahmedabad,2014-03-03,41.2,18.4,29.8,47.2,8.5,2014
Delhi,2014-03-04,32.6,17.5,25.0,78.3,5.1,2014
Mumbai,2014-03-04,44.9,8.1,26.5,51.0,44.3,2014
Bangalore,2014-03-04,29.8,15.7,22.8,82.6,43.9,2014
Chennai,2014-03-04,37.9,12.7,25.3,72.8,23.9,2014
Kolkata,2014-03-04,42.0,12.1,27.0,61.5,10.2,2014
Hyderabad,2014-03-04,25.8,5.8,15.8,55.9,38.8,2014
Pune,2014-03-04,30.8,21.9,26.4,60.0,13.1,2014
Ahmedabad,2014-03-04,29.2,7.7,18.4,77.7,3.0,2014
Delhi,2014-03-05,36.3,18.4,27.3,50.6,38.4,2014
Mumbai,2014-03-05,44.1,23.3,33.7,73.3,9.5,2014
Bangalore,2014-03-05,41.8,14.6,28.2,47.1,32.5,2014
Chennai,2014-03-05,38.5,19.3,28.9,83.4,4.2,2014
Kolkata,2014-03-05,29.1,15.8,22.4,46.1,23.1,2014
Hyderabad,2014-03-05,37.5,6.6,22.0,68.2,21.1,2014
Pune,2014-03-05,35.9,10.3,23.1,46.4,48.8,2014
Ahmedabad,2014-03-05,26.2,22.7,24.4,88.0,21.0,2014
Delhi,2014-03-06,41.1,10.5,25.8,82.9,27.6,2014
Mumbai,2014-03-06,26.3,23.6,24.9,74.4,7.4,2014
Bangalore,2014-03-06,44.1,5.7,24.9,40.7,42.1,2014
Chennai,2014-03-06,39.2,6.8,23.0,90.1,4.4,2014
Kolkata,2014-03-06,36.2,13.5,24.8,70.2,6.6,2014
Hyderabad,2014-03-06,40.4,15.5,28.0,67.6,43.1,2014
Pune,2014-03-06,44.5,8.8,26.6,50.1,36.7,2014
Ahmedabad,2014-03-06,42.8,9.4,26.1,83.8,36.9,2014
Delhi,2014-03-07,32.1,16.9,24.5,86.8,38.5,2014
Mumbai,2014-03-07,43.4,20.0,31.7,71.2,15.7,2014
Bangalore,2014-03-07,31.6,20.5,26.0,63.9,49.7,2014
Chennai,2014-03-07,27.3,13.9,20.6,68.0,48.8,2014
Kolkata,2014-03-07,40.5,12.9,26.7,53.7,36.2,2014
Hyderabad,2014-03-07,26.7,21.1,23.9,43.1,32.6,2014
Pune,2014-03-07,32.3,11.0,21.6,97.2,48.2,2014
Ahmedabad,2014-03-07,30.3,12.0,21.2,59.1,9.9,2014
Delhi,2014-03-08,41.0,21.7,31.3,46.7,41.2,2014
Mumbai,2014-03-08,33.4,9.3,21.4,54.2,33.6,2014
Bangalore,2014-03-08,35.4,13.9,24.6,75.5,40.3,2014
Chennai,2014-03-08,43.8,17.6,30.7,91.3,11.4,2014
Kolkata,2014-03-08,35.2,17.2,26.2,53.3,31.0,2014
Hyderabad,2014-03-08,44.6,6.5,25.5,93.2,7.8,2014
Pune,2014-03-08,28.8,15.9,22.4,97.9,33.6,2014
Ahmedabad,2014-03-08,42.7,10.1,26.4,80.8,2.8,2014
Delhi,2014-03-09,27.9,10.9,19.4,81.9,34.3,2014
Mumbai,2014-03-09,43.5,16.7,30.1,89.9,36.9,2014
Bangalore,2014-03-09,28.7,15.2,22.0,40.1,3.7,2014
Chennai,2014-03-09,31.7,12.3,22.0,97.5,46.5,2014
Kolkata,2014-03-09,26.1,23.7,24.9,67.2,24.3,2014
Hyderabad,2014-03-09,33.4,8.1,20.8,97.6,25.1,2014
Pune,2014-03-09,35.1,15.0,25.0,52.5,39.8,2014
Ahmedabad,2014-03-09,30.0,20.2,25.1,52.4,0.3,2014
Delhi,2014-03-10,44.2,7.0,25.6,79.0,34.2,2014
Mumbai,2014-03-10,38.8,11.8,25.3,71.1,24.4,2014
Bangalore,2014-03-10,39.4,14.4,26.9,93.5,0.1,2014
Chennai,2014-03-10,36.5,13.8,25.1,44.7,41.8,2014
Kolkata,2014-03-10,37.2,19.9,28.6,43.3,41.4,2014
Hyderabad,2014-03-10,42.3,22.2,32.2,54.2,30.7,2014
Pune,2014-03-10,32.8,22.4,27.6,62.4,29.0,2014
Ahmedabad,2014-03-10,39.8,22.1,30.9,62.2,15.8,2014
Delhi,2014-03-11,35.5,17.7,26.6,89.5,30.5,2014
Mumbai,2014-03-11,26.6,8.9,17.8,42.8,34.5,2014
Bangalore,2014-03-11,30.1,14.8,22.5,96.8,5.7,2014
Chennai,2014-03-11,34.2,18.1,26.1,79.9,15.2,2014
Kolkata,2014-03-11,25.0,19.8,22.4,83.4,21.2,2014
Hyderabad,2014-03-11,40.9,23.6,32.2,91.7,22.6,2014
Pune,2014-03-11,29.4,7.4,18.4,71.5,48.1,2014
Ahmedabad,2014-03-11,42.5,17.2,29.9,66.9,24.1,2014
Delhi,2014-03-12,40.0,14.2,27.1,89.8,36.9,2014
Mumbai,2014-03-12,30.6,20.7,25.7,93.3,32.3,2014
Bangalore,2014-03-12,30.0,20.0,25.0,42.8,42.8,2014
Chennai,2014-03-12,42.5,6.6,24.6,41.4,12.0,2014
Kolkata,2014-03-12,44.4,20.2,32.3,57.5,9.5,2014
Hyderabad,2014-03-12,35.6,19.9,27.8,47.1,24.5,2014
Pune,2014-03-12,44.4,11.2,27.8,43.2,5.0,2014
Ahmedabad,2014-03-12,25.7,6.0,15.8,85.3,42.5,2014
Delhi,2014-03-13,36.1,21.4,28.8,96.5,41.2,2014
Mumbai,2014-03-13,44.0,5.4,24.7,88.4,4.0,2014
Bangalore,2014-03-13,35.9,12.5,24.2,67.9,9.6,2014
Chennai,2014-03-13,39.4,21.4,30.4,41.1,41.5,2014
Kolkata,2014-03-13,39.1,19.9,29.5,78.6,8.4,2014
Hyderabad,2014-03-13,29.4,9.8,19.6,81.4,40.5,2014
Pune,2014-03-13,44.4,8.2,26.3,87.6,3.4,2014
Ahmedabad,2014-03-13,43.5,8.3,25.9,73.0,37.5,2014
Delhi,2014-03-14,40.7,22.9,31.8,54.7,8.7,2014
Mumbai,2014-03-14,33.7,15.9,24.8,80.7,37.7,2014
Bangalore,2014-03-14,28.3,19.5,23.9,88.2,36.5,2014
Chennai,2014-03-14,29.1,21.7,25.4,52.7,30.1,2014
Kolkata,2014-03-14,33.7,14.9,24.3,55.9,19.5,2014
Hyderabad,2014-03-14,39.2,16.7,28.0,70.6,29.1,2014
Pune,2014-03-14,42.8,5.3,24.0,73.8,41.2,2014
Ahmedabad,2014-03-14,42.9,13.1,28.0,51.5,35.8,2014
Delhi,2014-03-15,42.7,22.0,32.3,43.7,28.9,2014
Mumbai,2014-03-15,35.8,6.5,21.1,49.2,14.4,2014
Bangalore,2014-03-15,34.4,13.5,23.9,84.7,2.9,2014
Chennai,2014-03-15,26.4,24.2,25.3,95.7,38.6,2014
Kolkata,2014-03-15,34.0,13.8,23.9,63.4,40.2,2014
Hyderabad,2014-03-15,34.8,8.5,21.7,42.5,10.8,2014
Pune,2014-03-15,42.2,13.6,27.9,95.2,6.5,2014
Ahmedabad,2014-03-15,25.3,20.5,22.9,75.2,36.8,2014
Delhi,2014-03-16,25.0,13.4,19.2,85.7,5.2,2014
Mumbai,2014-03-16,34.0,13.7,23.8,79.0,6.8,2014
Bangalore,2014-03-16,43.4,15.2,29.3,78.2,17.6,2014
Chennai,2014-03-16,38.9,20.6,29.7,99.0,46.6,2014
Kolkata,2014-03-16,42.6,13.8,28.2,91.2,0.8,2014
Hyderabad,2014-03-16,35.7,12.7,24.2,95.3,35.7,2014
Pune,2014-03-16,37.2,16.6,26.9,51.4,6.3,2014
Ahmedabad,2014-03-16,29.3,12.4,20.8,57.1,0.9,2014
Delhi,2014-03-17,31.6,17.8,24.7,66.4,44.6,2014
Mumbai,2014-03-17,29.1,24.4,26.7,75.2,17.2,2014
Bangalore,2014-03-17,30.2,16.0,23.1,95.2,19.1,2014
Chennai,2014-03-17,26.5,18.9,22.7,61.2,10.6,2014
Kolkata,2014-03-17,25.6,10.7,18.1,85.1,25.4,2014
Hyderabad,2014-03-17,31.0,18.5,24.8,64.6,25.5,2014
Pune,2014-03-17,27.3,18.2,22.8,87.0,12.2,2014
Ahmedabad,2014-03-17,42.9,8.8,25.8,76.1,41.9,2014
Delhi,2014-03-18,34.6,20.0,27.3,82.5,44.7,2014
Mumbai,2014-03-18,32.9,22.7,27.8,54.0,33.3,2014
Bangalore,2014-03-18,39.6,17.3,28.5,84.1,19.6,2014
Chennai,2014-03-18,25.9,5.4,15.6,94.4,47.1,2014
Kolkata,2014-03-18,32.2,21.1,26.6,82.1,25.7,2014
Hyderabad,2014-03-18,35.3,23.0,29.1,72.2,8.6,2014
Pune,2014-03-18,26.0,19.3,22.7,81.2,35.6,2014
Ahmedabad,2014-03-18,39.2,14.4,26.8,77.8,41.9,2014
Delhi,2014-03-19,41.4,14.2,27.8,84.5,33.1,2014
Mumbai,2014-03-19,41.5,17.1,29.3,54.6,37.0,2014
Bangalore,2014-03-19,27.3,17.0,22.1,51.3,45.5,2014
Chennai,2014-03-19,31.0,6.3,18.7,89.9,23.0,2014
Kolkata,2014-03-19,30.6,20.3,25.5,61.9,19.7,2014
Hyderabad,2014-03-19,26.6,24.6,25.6,48.9,43.5,2014
Pune,2014-03-19,31.8,9.6,20.7,52.4,39.5,2014
Ahmedabad,2014-03-19,31.2,13.8,22.5,79.2,25.2,2014
Delhi,2014-03-20,31.9,15.9,23.9,84.5,37.3,2014
Mumbai,2014-03-20,43.6,6.0,24.8,65.0,49.2,2014
Bangalore,2014-03-20,34.4,16.4,25.4,52.2,34.3,2014
Chennai,2014-03-20,40.8,16.6,28.7,61.3,33.2,2014
Kolkata,2014-03-20,34.5,19.5,27.0,82.3,42.4,2014
Hyderabad,2014-03-20,36.7,19.7,28.2,75.9,12.8,2014
Pune,2014-03-20,32.8,8.2,20.5,79.7,30.2,2014
Ahmedabad,2014-03-20,31.8,7.3,19.5,59.6,17.3,2014
Delhi,2014-03-21,42.2,21.3,31.7,84.4,48.2,2014
Mumbai,2014-03-21,38.2,11.3,24.7,97.4,43.8,2014
Bangalore,2014-03-21,42.0,6.0,24.0,74.6,2.6,2014
Chennai,2014-03-21,36.7,19.2,28.0,84.3,37.2,2014
Kolkata,2014-03-21,31.9,14.2,23.0,89.1,9.6,2014
Hyderabad,2014-03-21,26.1,22.3,24.2,51.1,4.4,2014
Pune,2014-03-21,27.7,22.0,24.9,74.6,24.1,2014
Ahmedabad,2014-03-21,32.7,8.9,20.8,64.2,19.6,2014
Delhi,2014-03-22,30.3,18.3,24.3,60.7,22.4,2014
Mumbai,2014-03-22,25.5,18.9,22.2,69.5,9.2,2014
Bangalore,2014-03-22,28.6,17.8,23.2,87.5,13.4,2014
Chennai,2014-03-22,29.8,10.4,20.1,67.5,9.4,2014
Kolkata,2014-03-22,40.5,11.9,26.2,65.3,44.1,2014
Hyderabad,2014-03-22,34.3,6.8,20.5,69.1,26.4,2014
Pune,2014-03-22,37.0,18.9,28.0,49.2,8.7,2014
Ahmedabad,2014-03-22,39.9,14.3,27.1,76.4,10.2,2014
Delhi,2014-03-23,27.2,11.9,19.6,45.0,30.6,2014
Mumbai,2014-03-23,38.9,21.8,30.3,82.1,1.9,2014
Bangalore,2014-03-23,26.5,9.1,17.8,54.1,32.3,2014
Chennai,2014-03-23,30.5,21.9,26.2,95.8,8.8,2014
Kolkata,2014-03-23,28.0,7.5,17.8,65.0,32.4,2014
Hyderabad,2014-03-23,30.4,7.0,18.7,99.4,18.1,2014
Pune,2014-03-23,43.7,20.9,32.3,44.9,22.0,2014
Ahmedabad,2014-03-23,40.2,7.2,23.7,93.4,46.3,2014
Delhi,2014-03-24,44.1,13.7,28.9,92.4,12.3,2014
Mumbai,2014-03-24,28.5,8.8,18.6,41.8,25.0,2014
Bangalore,2014-03-24,37.8,21.8,29.8,53.6,13.8,2014
Chennai,2014-03-24,35.5,10.2,22.9,72.7,36.0,2014
Kolkata,2014-03-24,30.9,23.6,27.3,92.8,30.1,2014
Hyderabad,2014-03-24,40.9,18.2,29.5,87.5,7.5,2014
Pune,2014-03-24,28.5,11.4,20.0,96.3,45.1,2014
Ahmedabad,2014-03-24,36.4,17.3,26.8,43.6,19.6,2014
Delhi,2014-03-25,44.6,15.2,29.9,77.6,48.0,2014
Mumbai,2014-03-25,28.8,9.1,18.9,49.1,15.9,2014
Bangalore,2014-03-25,28.0,23.3,25.6,87.6,11.7,2014
Chennai,2014-03-25,44.2,15.1,29.6,75.7,42.3,2014
Kolkata,2014-03-25,35.0,22.7,28.8,76.4,8.5,2014
Hyderabad,2014-03-25,42.4,12.9,27.6,46.0,8.5,2014
Pune,2014-03-25,40.3,13.3,26.8,62.7,18.9,2014
Ahmedabad,2014-03-25,29.8,14.3,22.0,74.0,7.5,2014
Delhi,2014-03-26,42.7,13.6,28.1,80.8,34.3,2014
Mumbai,2014-03-26,25.3,19.6,22.4,85.6,5.1,2014
Bangalore,2014-03-26,31.9,10.1,21.0,46.6,17.8,2014
Chennai,2014-03-26,25.1,13.5,19.3,70.4,11.1,2014
Kolkata,2014-03-26,31.0,13.8,22.4,97.5,31.1,2014
Hyderabad,2014-03-26,30.2,10.5,20.4,79.6,1.4,2014
Pune,2014-03-26,27.8,23.9,25.9,53.8,17.2,2014
Ahmedabad,2014-03-26,28.1,11.6,19.9,61.5,4.8,2014
Delhi,2014-03-27,42.1,7.4,24.8,50.1,46.1,2014
Mumbai,2014-03-27,40.8,19.7,30.2,93.3,15.5,2014
Bangalore,2014-03-27,44.9,11.3,28.1,95.5,17.3,2014
Chennai,2014-03-27,31.3,13.3,22.3,53.3,35.7,2014
Kolkata,2014-03-27,29.4,9.5,19.4,41.5,25.9,2014
Hyderabad,2014-03-27,26.8,20.8,23.8,73.4,38.7,2014
Pune,2014-03-27,26.5,5.9,16.2,46.1,46.4,2014
Ahmedabad,2014-03-27,33.2,24.8,29.0,71.2,43.5,2014
Delhi,2014-03-28,26.5,8.0,17.2,49.3,1.5,2014
Mumbai,2014-03-28,29.3,14.0,21.6,62.0,13.3,2014
Bangalore,2014-03-28,32.8,14.5,23.6,84.9,42.1,2014
Chennai,2014-03-28,41.2,15.4,28.3,59.8,24.1,2014
Kolkata,2014-03-28,32.8,15.7,24.2,46.3,8.3,2014
Hyderabad,2014-03-28,36.0,9.9,23.0,84.4,31.2,2014
Pune,2014-03-28,31.4,10.6,21.0,64.5,4.3,2014
Ahmedabad,2014-03-28,27.1,12.5,19.8,76.0,44.6,2014
Delhi,2014-03-29,28.4,21.1,24.7,85.6,13.4,2014
Mumbai,2014-03-29,44.7,13.7,29.2,46.0,22.2,2014
Bangalore,2014-03-29,34.0,11.1,22.6,53.6,47.1,2014
Chennai,2014-03-29,33.9,10.8,22.3,91.3,47.3,2014
Kolkata,2014-03-29,43.4,6.2,24.8,88.4,11.2,2014
Hyderabad,2014-03-29,25.6,20.7,23.2,58.5,48.0,2014
Pune,2014-03-29,42.8,22.7,32.7,53.2,27.6,2014
Ahmedabad,2014-03-29,27.8,15.4,21.6,92.8,18.7,2014
Delhi,2014-03-30,44.4,7.4,25.9,72.5,0.6,2014
Mumbai,2014-03-30,38.3,17.8,28.1,59.9,5.3,2014
Bangalore,2014-03-30,29.2,17.4,23.3,57.2,33.5,2014
Chennai,2014-03-30,26.0,7.6,16.8,67.0,2.9,2014
Kolkata,2014-03-30,35.6,6.6,21.1,88.9,6.2,2014
Hyderabad,2014-03-30,42.7,18.0,30.4,57.6,33.5,2014
Pune,2014-03-30,26.7,18.0,22.4,77.2,2.7,2014
Ahmedabad,2014-03-30,45.0,6.9,25.9,42.4,0.8,2014
Delhi,2014-03-31,31.5,17.0,24.2,65.5,6.6,2014
Mumbai,2014-03-31,29.4,7.1,18.3,67.8,47.4,2014
Bangalore,2014-03-31,34.9,18.1,26.5,77.6,36.9,2014
Chennai,2014-03-31,35.5,10.6,23.1,62.7,12.7,2014
Kolkata,2014-03-31,26.4,10.8,18.6,72.5,16.2,2014
Hyderabad,2014-03-31,27.6,22.8,25.2,47.6,35.7,2014
Pune,2014-03-31,32.0,11.0,21.5,81.8,24.2,2014
Ahmedabad,2014-03-31,32.2,10.7,21.5,70.5,0.0,2014
Delhi,2014-04-01,32.8,16.8,24.8,93.0,16.9,2014
Mumbai,2014-04-01,32.0,24.1,28.1,60.2,28.4,2014
Bangalore,2014-04-01,30.5,20.9,25.7,91.5,13.9,2014
Chennai,2014-04-01,38.8,7.6,23.2,75.3,13.8,2014
Kolkata,2014-04-01,31.8,7.0,19.4,61.3,44.0,2014
Hyderabad,2014-04-01,25.2,16.2,20.7,60.9,16.0,2014
Pune,2014-04-01,33.8,8.0,20.9,76.3,7.2,2014
Ahmedabad,2014-04-01,30.0,20.8,25.4,96.7,8.3,2014
Delhi,2014-04-02,31.6,17.4,24.5,83.9,28.4,2014
Mumbai,2014-04-02,28.3,24.7,26.5,89.4,20.2,2014
Bangalore,2014-04-02,34.7,8.9,21.8,64.1,23.9,2014
Chennai,2014-04-02,28.0,20.4,24.2,87.1,12.4,2014
Kolkata,2014-04-02,43.0,22.2,32.6,98.0,10.1,2014
Hyderabad,2014-04-02,38.5,11.9,25.2,50.6,32.4,2014
Pune,2014-04-02,37.9,16.6,27.3,96.8,42.4,2014
Ahmedabad,2014-04-02,40.9,11.7,26.3,47.9,11.6,2014
Delhi,2014-04-03,40.0,19.6,29.8,61.4,17.1,2014
Mumbai,2014-04-03,33.8,23.6,28.7,52.3,10.8,2014
Bangalore,2014-04-03,37.2,15.7,26.4,97.9,22.6,2014
Chennai,2014-04-03,42.7,13.0,27.8,95.3,48.2,2014
Kolkata,2014-04-03,31.7,12.1,21.9,62.9,15.8,2014
Hyderabad,2014-04-03,39.1,15.3,27.2,84.5,11.5,2014
Pune,2014-04-03,33.4,18.9,26.2,57.8,14.8,2014
Ahmedabad,2014-04-03,30.4,8.3,19.4,72.2,36.6,2014
Delhi,2014-04-04,29.2,19.8,24.5,53.8,42.6,2014
Mumbai,2014-04-04,40.8,7.9,24.3,77.6,27.9,2014
Bangalore,2014-04-04,31.7,6.5,19.1,56.5,35.7,2014
Chennai,2014-04-04,39.0,24.9,32.0,84.2,37.8,2014
Kolkata,2014-04-04,38.1,5.7,21.9,63.2,8.5,2014
Hyderabad,2014-04-04,27.4,19.0,23.2,50.9,25.6,2014
Pune,2014-04-04,30.6,13.7,22.2,53.0,44.2,2014
Ahmedabad,2014-04-04,32.7,20.8,26.8,56.8,17.5,2014
Delhi,2014-04-05,29.3,5.4,17.3,71.7,45.7,2014
Mumbai,2014-04-05,32.1,22.9,27.5,70.8,38.2,2014
Bangalore,2014-04-05,40.2,16.7,28.5,68.7,25.0,2014
Chennai,2014-04-05,29.4,13.1,21.2,67.5,16.5,2014
Kolkata,2014-04-05,27.1,22.8,24.9,95.8,45.7,2014
Hyderabad,2014-04-05,28.6,21.8,25.2,43.1,2.3,2014
Pune,2014-04-05,34.2,19.2,26.7,64.2,49.5,2014
Ahmedabad,2014-04-05,34.8,5.8,20.3,48.9,40.9,2014
Delhi,2014-04-06,32.9,18.0,25.4,71.0,22.7,2014
Mumbai,2014-04-06,26.1,5.1,15.6,48.5,49.1,2014
Bangalore,2014-04-06,34.4,14.3,24.4,73.9,2.9,2014
Chennai,2014-04-06,33.4,14.2,23.8,89.3,27.8,2014
Kolkata,2014-04-06,30.7,17.8,24.2,85.0,33.3,2014
Hyderabad,2014-04-06,34.7,24.3,29.5,45.0,48.8,2014
Pune,2014-04-06,39.0,24.0,31.5,76.0,12.8,2014
Ahmedabad,2014-04-06,25.2,22.0,23.6,50.2,14.6,2014
Delhi,2014-04-07,38.9,21.1,30.0,51.0,18.7,2014
Mumbai,2014-04-07,26.4,15.0,20.7,85.9,29.0,2014
Bangalore,2014-04-07,41.4,7.0,24.2,95.0,41.3,2014
Chennai,2014-04-07,40.2,11.7,26.0,83.3,37.6,2014
Kolkata,2014-04-07,31.3,23.2,27.2,87.7,17.9,2014
Hyderabad,2014-04-07,39.4,6.3,22.9,53.8,48.3,2014
Pune,2014-04-07,41.5,17.6,29.6,95.7,19.2,2014
Ahmedabad,2014-04-07,38.6,18.7,28.6,62.5,33.7,2014
Delhi,2014-04-08,25.3,7.3,16.3,63.3,12.1,2014
